id,name,x,y,player_id,rank,unknown
6319,Barbarian+village,570,541,0,21,0
6320,Solomonerzs+village,511,420,11533234,177,0
6321,Barbarian+village,429,533,0,21,0
6322,bsjptpts+village,580,517,9395007,72,0
6323,Barbarian+village,454,438,0,21,0
6324,SkrUbs+village,484,488,849064386,200,0
6325,Barbarian+village,564,546,0,21,0
6326,Bonus+village,457,568,0,23,2
6327,polaczynskis+village,437,451,11549142,77,0
6328,001+Noble,508,579,2628825,147,0
6329,Bonus+village,535,570,0,21,8
6330,Lampard,467,571,11571543,200,0
6331,01+village,488,499,849064387,182,0
6332,Barbarian+village,511,579,0,21,0
6334,Barbarian+village,545,564,0,21,0
6335,tayebvills+village,426,474,849032743,63,0
6336,Barbarian+village,565,549,0,21,0
6337,yttiks+by,552,566,10999789,132,0
6338,JackSparrow25s+village,577,481,849064389,109,0
6339,Barbarian+village,580,514,0,21,0
6340,hinyleos+village,461,569,849058467,81,0
6341,Selo+od+Veseljak+,472,576,11602053,166,0
6342,Barbarian+village,430,534,0,21,0
6343,Fearmans+landsby,562,549,11479995,79,0
6344,Barbarian+village,437,452,0,21,0
6345,wools+village,561,447,848891535,74,0
6346,masakeraks+village,427,528,849064390,143,0
6347,Angus666cas+village,447,440,848993307,152,0
6348,Barbarian+village,570,537,0,21,0
6349,Walter+White,514,578,849031168,89,0
6350,Trondheim,562,553,11577452,150,0
6351,Snoevls+village,432,461,11358829,186,0
6352,Barbarian+village,423,480,0,27,0
6353,Fronczi,441,555,849064374,91,0
6354,Barbarian+village,579,514,0,21,0
6355,Sugar+Daddy,565,546,11406072,180,0
6356,SIDEWINDER2966s+village,488,420,4287646,181,0
6357,Barbarian+village,434,546,0,21,0
6358,vaksus+village,431,543,11571433,185,0
6359,do+IT+betters+village,544,431,849032268,94,0
6360,Vas+top+secret,561,449,11557646,67,0
6361,papamalakass+village,577,523,4523269,71,0
6362,Barbarian+village,443,443,0,21,0
6363,canigires+village,450,562,11284026,98,0
6364,Barbarian+village,430,539,0,21,0
6365,rhyssses+village,462,570,9740689,166,0
6366,Barbarian+village,420,496,0,27,0
6367,040,481,421,849049295,141,0
6368,Barbarian+village,456,567,0,21,0
6369,The+phantom+pains+village,579,519,849021349,85,0
6370,Barbarian+village,485,423,0,21,0
6371,FaKe+%3F%21,452,438,11430876,100,0
6372,Akiis,524,507,849064365,187,0
6373,nadess+village,422,508,10727447,44,0
6374,Barbarian+village,488,581,0,21,0
6375,cecils+village,550,440,849064337,119,0
6376,LIFEPPs+village,557,444,849064393,137,0
6377,Bonus+village,455,568,0,22,4
6378,Undertaker.s+village,552,558,849047509,175,0
6379,Barbarian+village,468,573,0,27,0
6380,Ka-kas+village,429,535,849064335,195,0
6381,Barbarian+village,433,547,0,21,0
6382,%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87+Police2538,507,580,11456811,152,0
6383,Andreas+village,475,577,849064394,54,0
6384,szycos+village,579,486,11460142,70,0
6385,Barbarian+village,581,487,0,27,0
6386,Zuws+habitat,532,499,849064136,181,0
6387,Barbarian+village,546,568,0,21,0
6388,chilldude22s+village,477,569,11054947,87,0
6389,Barbarian+village,512,580,0,21,0
6390,Maintenances+village,510,522,849064388,143,0
6391,Novaliss+village,545,494,849043165,109,0
6392,Opsss+village,483,420,11547725,141,0
6393,Argoniastys+village,549,560,849064397,89,0
6394,Barbarian+village,430,464,0,21,0
6395,VlPERs+village,577,472,848992082,144,0
6396,Bunuchads+village,480,573,849064395,171,0
6397,%3DDestroyer%3Ds+village,570,462,11461739,117,0
6398,Bonus+village,519,578,0,21,5
6399,Barbarian+village,549,565,0,27,0
6400,Mup,580,499,849057782,138,0
6401,ePros+village,439,445,11191955,73,0
6402,Barbarian+village,424,476,0,27,0
6403,stars111s+village,557,556,817004,54,0
6404,XCOSPLAY23s+village,447,561,849051625,110,0
6405,Baverbonk2.0s+village,499,481,849064345,137,0
6406,Barbarian+village,421,493,0,21,0
6407,PISKOT1,493,495,849064400,182,0
6408,Barbarian+village,421,507,0,21,0
6409,minjotaurs+village,541,569,849042137,138,0
6411,lambers+village,547,434,299620,121,0
6412,Barbarian+village,580,502,0,27,0
6413,Apans+by,551,439,11597101,92,0
6414,Daddy%2AZs+village,438,552,11538011,180,0
6415,Fourslys+village,472,578,849064118,27,0
6416,Barbarian+village,578,476,0,21,0
6417,001,493,574,11436218,50,0
6418,Barbarian+village,500,420,0,27,0
6419,spahijas+village,495,418,10922690,46,0
6420,W125+0001,423,477,4200494,66,0
6421,gagarin777s+village,431,457,849064353,125,0
6422,Barbarian+village,544,568,0,27,0
6423,No+sleeping+only+Tribal+Wars,544,557,849064360,123,0
6424,Barbarian+village,520,424,0,21,0
6425,Gutspillers+village,427,532,11564526,136,0
6426,Barbarian+village,580,510,0,21,0
6427,mitsoss+village,483,421,11385549,109,0
6428,Barbarian+village,463,572,0,21,0
6429,Cattivix,581,498,9775168,133,0
6430,Barbarian+village,421,521,0,21,0
6431,Bonus+village,581,503,0,22,6
6432,%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87+Thanakritlee,571,540,11407061,135,0
6433,Barbarian+village,550,436,0,21,0
6434,%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87+yimsuza,569,456,11473047,67,0
6435,Barbarian+village,552,560,0,21,0
6436,Shemales+village,436,525,849064401,155,0
6438,Village,571,458,849061824,189,0
6439,Barbarian+village,466,427,0,21,0
6440,Bonus+village,440,448,0,21,8
6442,Kronos+inc,565,452,849061184,183,0
6443,Barbarian+village,571,542,0,21,0
6444,Bonus+village,569,543,0,23,5
6445,Xayas+village,425,523,8966045,81,0
6446,Barbarian+village,459,433,0,21,0
6447,South,510,581,11482177,192,0
6448,iNGeBaRD,442,554,10742235,186,0
6449,baluzas+village,570,540,848944411,21,0
6450,Bob+The+Builder,426,473,11475926,132,0
6451,Barbarian+village,482,423,0,21,0
6452,Armour2212s+village,540,433,849058919,111,0
6453,Barbarian+village,443,446,0,21,0
6454,village,563,458,849064322,174,0
6455,Barbarian+village,498,582,0,21,0
6456,xxx,569,459,849064340,185,0
6457,Barbarian+village,541,568,0,21,0
6458,La+Cosa+Nostra+0011,495,582,849049971,187,0
6459,Barbarian+village,481,578,0,23,0
6460,Graceland+01,578,474,9974030,93,0
6461,Mr.Paratoners+village,489,580,11284209,76,0
6462,Dorotkas+village,522,557,849064398,129,0
6463,Barbarian+village,468,572,0,21,0
6464,%5B%E0%B9%80%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%AD%E0%B8%AD%E0%B8%AD%5D,441,445,11556770,78,0
6466,TheMentalists+village,458,554,849064406,104,0
6467,Barbarian+village,553,560,0,21,0
6468,SecretCords+village,471,423,849061248,138,0
6469,Main,578,518,849064405,121,0
6470,Vas+JJ-JJ,573,534,11381544,132,0
6471,Tardy,459,429,849030255,70,0
6472,Vago,422,476,849030266,70,0
6473,Bonus+village,517,576,0,21,7
6474,simikelos+village,569,539,849029713,70,0
6475,Crinky+Crongemass+village,451,562,849064403,84,0
6476,Barbarian+village,582,491,0,21,0
6477,Robin,518,422,849029816,70,0
6478,kwlotripidiss+village,439,553,849064407,156,0
6479,Vas+Oveckin8,453,565,848912447,116,0
6480,VVV,556,439,849057335,99,0
6481,Barbarian+village,430,537,0,21,0
6482,Gabbes+by,536,573,849064410,81,0
6483,Barbarian+village,469,576,0,21,0
6484,Maxx,433,543,849029860,70,0
6485,Barbarian+village,461,429,0,21,0
6486,sztrobas+village,498,419,849029819,70,0
6487,Barbarian+village,454,433,0,21,0
6488,%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87+Alyssa,481,579,11506142,66,0
6489,Barbarian+village,575,527,0,21,0
6490,hoelliges+village,508,418,849031580,70,0
6491,hicaziunals+village,419,513,849023807,70,0
6492,PIDGEY+USE+SURF,500,418,10951175,113,0
6493,Sita,512,419,849030040,70,0
6494,Barbarian+village,424,524,0,41,0
6495,Zediss+landsby,473,423,849019888,110,0
6496,Kylin,496,421,849031571,70,0
6497,kofagals+village,432,546,849029723,70,0
6498,KKkkings+village,456,568,849032534,68,0
6499,Barbarian+village,552,437,0,21,0
6500,kushinas+village,581,494,11587078,129,0
6501,Barbarian+village,525,578,0,23,0
6502,Bonus+village,565,454,0,21,3
6503,Zsombor,556,443,849030288,70,0
6504,Barbarian+village,508,419,0,22,0
6505,001+I+Am+Inevitable,547,432,848940779,153,0
6506,Barbarian+village,436,453,0,27,0
6507,Bonus+village,578,478,0,21,7
6508,Tirpak,535,572,849030025,70,0
6509,Kapolcs,500,421,849032523,70,0
6510,Barbarian+village,549,564,0,21,0
6511,esraks+village,433,546,849025022,68,0
6512,Barbarian+village,521,421,0,21,0
6513,sshivas+village,564,448,849030223,70,0
6514,Barbarian+village,423,525,0,21,0
6515,Home,563,452,11457922,166,0
6518,Barbarian+village,531,426,0,27,0
6519,Dem,434,452,849030215,70,0
6520,Barbarian+village,474,422,0,21,0
6521,Vas+magelan,531,425,11445551,185,0
6522,Barbarian+village,574,536,0,35,0
6523,similumas+village,438,446,849030052,70,0
6524,Tamina,421,522,849024071,70,0
6525,Barbarian+village,582,505,0,21,0
6526,Zsombor,448,560,849029853,70,0
6527,Barbarian+village,579,510,0,21,0
6528,.dans+village,421,523,11428430,103,0
6529,Barbarian+village,486,422,0,21,0
6530,Nusa,422,489,849022887,68,0
6531,Autumn,461,431,849031577,70,0
6532,Barbarian+village,504,582,0,21,0
6533,Kemenes,580,506,849031198,70,0
6534,Keta+Inc,572,467,849061680,178,0
6535,Barbarian+village,468,574,0,21,0
6536,Kody,443,445,849030217,70,0
6537,Kaplony,488,580,849030282,70,0
6538,Barbarian+village,439,555,0,22,0
6539,Topa,506,421,849030810,70,0
6540,Barbarian+village,521,580,0,21,0
6541,pewpew,543,429,849064408,182,0
6542,Cattorvs+village,468,427,849031687,70,0
6543,Barbarian+village,456,565,0,22,0
6544,Seres,562,446,849030252,70,0
6545,Torok,530,574,849030900,70,0
6546,Bonus+village,580,484,0,21,7
6547,Vegh,422,474,849030897,70,0
6548,ponariss+village,532,574,849064110,89,0
6549,Bonus+village,488,418,0,22,2
6550,csaszar15s+village,450,564,849030299,70,0
6551,Barbarian+village,558,558,0,21,0
6552,Laborc,471,574,849032518,70,0
6553,Barbarian+village,580,519,0,27,0
6554,Bonus+village,485,419,0,21,4
6555,lilakacss+village,569,541,849031578,70,0
6556,Adyson,575,473,849031193,70,0
6557,Armand,570,459,849029741,70,0
6558,Callum,573,462,849030225,68,0
6559,Arian,492,581,849032724,70,0
6560,Barbarian+village,443,442,0,27,0
6561,Sindel,419,498,849029871,70,0
6562,Barbarian+village,452,563,0,23,0
6563,ewakarms+village,419,494,849030114,70,0
6564,Barbarian+village,420,480,0,27,0
6565,Bonus+village,566,544,0,21,2
6566,Logan95s+village,569,542,849058281,126,0
6567,gigimeseries+village,467,428,9541049,171,0
6568,pemankhans+village,432,456,849029997,70,0
6569,klementina1s+village,421,518,849064412,177,0
6570,Barbarian+village,476,578,0,21,0
6571,Denissza,534,425,849030281,70,0
6572,Ruben,515,420,849030098,70,0
6573,Boone,421,505,849030227,70,0
6574,Barbarian+village,425,533,0,27,0
6575,Just4fun966s+village,532,426,11576657,111,0
6576,Konoha,417,495,849064413,47,0
6577,Duponts+by,473,425,11581164,67,0
6578,Vago,430,541,849029738,70,0
6579,Barbarian+village,582,496,0,21,0
6580,GrozniGozdars+village,470,575,849064414,40,0
6581,Barbarian+village,471,577,0,22,0
6582,Alisha,576,472,849030270,70,0
6583,itspopeye,464,575,11472452,149,0
6584,Barbarian+village,426,530,0,21,0
6585,Marques,580,518,849030212,70,0
6586,Barbarian+village,576,476,0,21,0
6587,lkadaSs+village,543,557,849064409,79,0
6588,Barbarian+village,581,488,0,21,0
6589,mamarokis+village,518,577,849032513,70,0
6590,Robin,450,437,849029828,70,0
6591,Barbarian+village,425,463,0,27,0
6592,Shondevil047s+village,419,500,9297691,162,0
6593,Barbarian+village,481,423,0,21,0
6594,Teh+Penguinzs+village,495,581,849047812,74,0
6595,Barbarian+village,508,420,0,21,0
6596,parims+village,425,532,10828132,50,0
6597,dnyftrhms+village,510,420,849027656,85,0
6598,Barbarian+village,463,571,0,22,0
6599,2nd+OG+House,530,532,849064416,44,0
6600,Robin,582,507,849032345,70,0
6601,Barbarian+village,544,433,0,21,0
6602,Bonus+village,458,432,0,21,3
6603,Vig,498,420,849030243,70,0
6604,MadRevangers+village,423,527,9236129,120,0
6605,W125+%28419%7C503%29+K54,430,536,3355718,164,0
6606,Barbarian+village,558,443,0,21,0
6607,Vamos,444,559,849031576,70,0
6608,hesap+logins+village,568,542,849030257,70,0
6609,DragonStorm,474,424,849064417,177,0
6610,Donkill3rzs+village,554,441,849064418,43,0
6611,Cormac,581,489,849030030,70,0
6612,Susa,420,499,849032090,70,0
6613,kg+8,428,539,9906924,180,0
6614,Barbarian+village,440,443,0,21,0
6615,Bonus+village,448,561,0,21,8
6616,iskanias+village,490,579,849031575,70,0
6617,Barbarian+village,517,578,0,21,0
6618,Lantos,582,513,849030253,70,0
6620,Barbarian+village,512,420,0,21,0
6621,Siroky,464,425,849030106,70,0
6622,Kolos,454,569,849029820,70,0
6623,Rmz283s+village,458,430,849061715,43,0
6624,Barbarian+village,475,423,0,21,0
6625,Terek,442,557,849030093,70,0
6626,YdstineZs+village,569,548,11544573,153,0
6627,Barbarian+village,522,578,0,21,0
6628,Lorand,575,526,849024070,70,0
6629,Helka,419,486,849022883,70,0
6630,Henrik,581,481,849030238,70,0
6631,Barbarian+village,570,542,0,21,0
6632,Marcell,548,564,849030002,70,0
6633,Barbarian+village,517,418,0,21,0
6634,StupidGeniuss+village,520,579,9686498,80,0
6635,Barbarian+village,571,460,0,21,0
6636,Mr.LzDarnGamers+village,522,577,848903123,21,0
6637,Barbarian+village,511,418,0,21,0
6638,Kinga,575,536,849030813,70,0
6639,Barbarian+village,572,461,0,21,0
6640,ODZ,465,427,11379147,97,0
6641,Byzantyns+village,523,423,849017990,49,0
6642,Barbarian+village,563,553,0,21,0
6643,01+Bu%C4%8Dinek,570,458,849047964,183,0
6644,Krempi+City,534,531,849064419,139,0
6645,Devorah,493,417,849029926,70,0
6646,Hywell,579,483,849030021,70,0
6647,Annalisa,429,539,849030066,70,0
6648,Barbarian+village,435,550,0,27,0
6649,ronifloridas+village,440,447,849030060,70,0
6650,Dirilis32s+village,580,478,11543972,127,0
6651,Blue,540,428,849060785,173,0
6652,Uveges,579,522,849031167,70,0
6653,Village,512,418,848951336,183,0
6654,Ronald,559,441,849030110,70,0
6655,Bonus+village,446,437,0,21,3
6656,Dr00d,461,427,848976993,95,0
6657,szputniks+village,421,526,849030815,70,0
6658,Barbarian+village,468,425,0,21,0
6659,thebotys+village,504,419,849029999,70,0
6660,Barbarian+village,423,530,0,21,0
6661,Valeria,504,580,849029742,70,0
6662,Branis+village,564,457,849034085,164,0
6663,Bonus+village,501,420,0,23,1
6664,International,544,559,849064399,121,0
6665,Marlboro+Box,522,580,849064420,109,0
6666,Barbarian+village,568,547,0,21,0
6667,Vas+lukainjakaa,550,562,11429076,93,0
6668,Torok,425,471,849032347,70,0
6669,Barbarian+village,577,473,0,27,0
6670,Trevin,534,575,849030024,70,0
6671,Barbarian+village,430,455,0,21,0
6672,Eoman,418,507,849023800,70,0
6673,Lallybroch,534,484,849064422,192,0
6674,Vancura,563,551,849030113,70,0
6675,Gionni,522,579,849023802,70,0
6676,ICH+MICHs+village,509,417,849058049,120,0
6677,54001,475,574,9977697,109,0
6678,Barbarian+village,553,564,0,27,0
6679,Erick,433,545,849032092,70,0
6680,Krzis+village,550,559,849064125,77,0
6681,sinantosya621s+village,438,553,849022885,70,0
6682,Velo,581,491,849030292,70,0
6683,Kenji,565,548,849030105,70,0
6684,Barbarian+village,486,419,0,21,0
6685,Takacs,556,560,849030274,70,0
6686,Barbarian+village,433,451,0,21,0
6687,Gospodar+lozo,537,421,849060637,179,0
6688,Barbarian+village,507,419,0,22,0
6689,ace-Zeeks+by,543,431,11487167,188,0
6690,supermario69s+village,580,483,2521942,47,0
6691,Barbarian+village,539,426,0,27,0
6692,Olive,520,580,849029873,70,0
6693,Grimplass+village,475,424,849032080,70,0
6694,Little+boy+with+a+Dream.s+village,543,570,11473978,150,0
6695,Sereda,514,579,849025019,70,0
6696,Lord+assfaces+village,453,427,11547290,175,0
6697,Barbarian+village,419,480,0,21,0
6698,Pughy-3s+village,438,449,849064421,21,0
6699,Autumn,568,545,849030226,70,0
6700,Barbarian+village,422,518,0,21,0
6701,Bonus+village,507,583,0,22,1
6702,2ouas+village,471,425,848975365,151,0
6703,Alpapys+village,507,418,11434427,93,0
6704,Selo+od+Capone+,486,581,11477681,86,0
6705,Barbarian+village,431,541,0,21,0
6706,wingsuns+village,583,500,11434294,179,0
6707,Katinka,576,525,849030230,70,0
6708,Barbarian+village,422,472,0,22,0
6709,FuFuus+village,554,436,11444137,186,0
6710,Barbarian+village,553,435,0,21,0
6711,Bonus+village,422,529,0,21,8
6712,Jayda,538,427,849032546,70,0
6713,Goofyrds+village,474,420,849032086,70,0
6714,Barbarian+village,497,581,0,21,0
6715,Alessandra,445,442,849031553,70,0
6716,Barbarian+village,543,571,0,27,0
6717,Szarka,420,493,849032719,70,0
6718,Barbarian+village,470,576,0,21,0
6719,Bela,473,576,849029730,70,0
6720,Barbarian+village,555,439,0,21,0
6721,Sebastian27s+village,445,559,849014083,183,0
6722,Tykka,419,508,849029818,70,0
6723,Yaakov,465,425,849029717,70,0
6724,Bonus+village,546,432,0,21,9
6725,Toth,418,505,849030301,70,0
6726,Barbarian+village,553,565,0,27,0
6727,GranTorinos+village,508,580,11477050,45,0
6728,99Timos+village,556,441,849064362,93,0
6729,Queen+salts+village,581,518,848908758,93,0
6730,The+Ghost+of+Tom+Joad,441,442,849064423,86,0
6731,Treelons+village,580,516,11491953,93,0
6732,cleanin+out,573,537,849064324,93,0
6733,Kielce,556,566,849042766,115,0
6734,Barbarian+village,581,514,0,21,0
6735,Karakura+Town,573,540,849063959,93,0
6736,Barbarian+village,548,435,0,22,0
6737,Valentin,567,545,849030111,70,0
6738,Barbarian+village,575,469,0,21,0
6739,Valko,539,428,849022882,70,0
6740,Katinka,518,419,849029863,70,0
6741,Barbarian+village,581,496,0,21,0
6742,BLAZER951s+village,554,561,2038626,124,0
6743,Varga,436,554,849030294,49,0
6744,Barbarian+village,487,420,0,21,0
6745,001+%7C+177013,549,567,849064175,93,0
6746,Bonus+village,529,577,0,21,5
6747,Vereb,457,431,849030248,70,0
6748,Bonus+village,460,426,0,21,5
6749,Masen,422,480,849032727,70,0
6750,Barbarian+village,568,543,0,22,0
6751,Bonus+village,493,583,0,21,1
6752,abgsheen88s+village,539,575,9832046,42,0
6753,Barbarian+village,538,574,0,21,0
6754,moralkings+village,583,491,849031164,70,0
6755,IMdevEDs+village,451,436,9040616,78,0
6756,Kada,473,579,849030251,70,0
6757,Barbarian+village,421,475,0,22,0
6758,Bonus+village,452,569,0,21,1
6759,RapBroadways+village,555,563,849032505,70,0
6760,Iris,471,578,849030892,70,0
6761,Barbarian+village,517,419,0,23,0
6762,Spartakos92s+village,571,459,11468029,181,0
6763,Kolby,573,533,849023259,70,0
6764,Barbarian+village,493,416,0,21,0
6765,Bonus+village,488,419,0,21,2
6766,dELUxEs+village,427,468,11567327,185,0
6767,Trics+village,477,579,849061741,121,0
6768,Bonus+village,569,545,0,21,7
6769,hasse95s+village,571,455,848906379,78,0
6770,Barbarian+village,419,514,0,21,0
6771,Valli,558,442,849030249,70,0
6772,Bonus+village,555,436,0,21,6
6773,18nuhoglus+village,497,416,11485315,137,0
6774,Don+Elronds+village,556,558,848942195,94,0
6775,Dubidup7s+village,476,533,849057011,151,0
6776,Bonus+village,574,464,0,21,6
6777,Bela,437,449,849030893,70,0
6778,Barbarian+village,455,433,0,21,0
6779,acarole+leblancs+village,418,494,849029874,70,0
6780,Barbarian+village,574,539,0,21,0
6781,Elaina,480,420,849032089,70,0
6782,Barbarian+village,500,417,0,24,0
6783,tugbaaks+village,519,419,849025020,70,0
6784,Bonus+village,419,517,0,21,6
6785,Arman,505,584,849030053,70,0
6786,Refu,504,416,849030286,70,0
6787,Barbarian+village,581,495,0,22,0
6788,Arian,580,491,849023803,70,0
6789,Ond,502,582,849032510,70,0
6790,Dorka,430,544,849029868,70,0
6791,Reese,579,480,849029754,70,0
6792,Ryanna,421,481,849030290,70,0
6793,Barbarian+village,446,440,0,21,0
6794,Go+go+PowerRangers,549,569,849064424,99,0
6795,Vereb,489,419,849030241,70,0
6796,Barbarian+village,424,470,0,27,0
6797,MARIBOR+25,507,581,11482117,163,0
6798,Barbarian+village,448,434,0,21,0
6799,karavelios+village,533,575,849030216,70,0
6800,Barbarian+village,416,498,0,21,0
6801,%3D125%3D,582,485,848901674,169,0
